time,target,y,error,steer
18.144,0.5000,0.4609,0.5000,0.0559
18.176,0.5000,0.4609,0.5000,0.0556
18.208,0.5000,0.4610,0.5000,0.0554
18.240,0.5000,0.4610,0.5000,0.0551
18.272,0.5000,0.4611,0.5000,0.0548
18.304,0.5000,0.4612,0.5000,0.0545
18.336,0.5000,0.4613,0.5000,0.0543
18.368,0.5000,0.4613,0.5000,0.0540
18.400,0.5000,0.4614,0.5000,0.0537
18.432,0.5000,0.4615,0.5000,0.0534
18.464,0.5000,0.4616,0.5000,0.0531
18.496,0.5000,0.4617,0.5000,0.0528
18.528,0.5000,0.4618,0.5000,0.0525
18.560,0.5000,0.4619,0.5000,0.0522
18.592,0.5000,0.4620,0.5000,0.0519
18.624,0.5000,0.4621,0.5000,0.0515
18.656,0.5000,0.4622,0.5000,0.0512
18.688,0.5000,0.4623,0.5000,0.0509
18.720,0.5000,0.4624,0.5000,0.0506
18.752,0.5000,0.4625,0.5000,0.0502
18.784,0.5000,0.4626,0.5000,0.0499
18.816,0.5000,0.4628,0.5000,0.0496
18.848,0.5000,0.4629,0.5000,0.0492
18.880,0.5000,0.4630,0.5000,0.0489
18.912,0.5000,0.4631,0.5000,0.0485
18.944,0.5000,0.4633,0.5000,0.0482
18.976,0.5000,0.4634,0.5000,0.0478
19.008,0.5000,0.4636,0.5000,0.0475
19.040,0.5000,0.4637,0.5000,0.0471
19.072,0.5000,0.4638,0.5000,0.0467
19.104,0.5000,0.4640,0.5000,0.0464
19.136,0.5000,0.4641,0.5000,0.0460
19.168,0.5000,0.4643,0.5000,0.0456
19.200,0.5000,0.4645,0.5000,0.0452
19.232,0.5000,0.4646,0.5000,0.0449
19.264,0.5000,0.4648,0.5000,0.0445
19.296,0.5000,0.4649,0.5000,0.0441
19.328,0.5000,0.4651,0.5000,0.0437
19.360,0.5000,0.4653,0.5000,0.0433
19.392,0.5000,0.4655,0.5000,0.0429
19.424,0.5000,0.4656,0.5000,0.0425
19.456,0.5000,0.4658,0.5000,0.0421
19.488,0.5000,0.4660,0.5000,0.0417
19.520,0.5000,0.4662,0.5000,0.0413
19.552,0.5000,0.4664,0.5000,0.0409
19.584,0.5000,0.4665,0.5000,0.0405
19.616,0.5000,0.4667,0.5000,0.0401
19.648,0.5000,0.4669,0.5000,0.0397
19.680,0.5000,0.4671,0.5000,0.0393
19.712,0.5000,0.4673,0.5000,0.0388
19.744,0.5000,0.4675,0.5000,0.0384
19.776,0.5000,0.4677,0.5000,0.0380
19.808,0.5000,0.4679,0.5000,0.0376
19.840,0.5000,0.4681,0.5000,0.0371
19.872,0.5000,0.4683,0.5000,0.0367
19.904,0.5000,0.4686,0.5000,0.0363
19.936,0.5000,0.4688,0.5000,0.0358
19.968,0.5000,0.4690,0.5000,0.0354
20.000,0.5000,0.4692,0.5000,0.0350
20.032,0.5000,0.4694,0.5000,0.0345
20.064,0.5000,0.4696,0.5000,0.0341
20.096,0.5000,0.4699,0.5000,0.0337
20.128,0.5000,0.4701,0.5000,0.0332
20.160,0.5000,0.4703,0.5000,0.0328
20.192,0.5000,0.4705,0.5000,0.0323
20.224,0.5000,0.4708,0.5000,0.0319
20.256,0.5000,0.4710,0.5000,0.0314
20.288,0.5000,0.4712,0.5000,0.0310
20.320,0.5000,0.4715,0.5000,0.0305
20.352,0.5000,0.4717,0.5000,0.0301
20.384,0.5000,0.4720,0.5000,0.0296
20.416,0.5000,0.4722,0.5000,0.0291
20.448,0.5000,0.4725,0.5000,0.0287
20.480,0.5000,0.4727,0.5000,0.0282
20.512,0.5000,0.4730,0.5000,0.0278
20.544,0.5000,0.4732,0.5000,0.0273
20.576,0.5000,0.4735,0.5000,0.0268
20.608,0.5000,0.4737,0.5000,0.0264
20.640,0.5000,0.4740,0.5000,0.0259
20.672,0.5000,0.4742,0.5000,0.0254
20.704,0.5000,0.4745,0.5000,0.0250
20.736,0.5000,0.4747,0.5000,0.0245
20.768,0.5000,0.4750,0.5000,0.0240
20.800,0.5000,0.4753,0.5000,0.0236
20.832,0.5000,0.4755,0.5000,0.0231
20.864,0.5000,0.4758,0.5000,0.0226
20.896,0.5000,0.4761,0.5000,0.0222
20.928,0.5000,0.4763,0.5000,0.0217
20.960,0.5000,0.4766,0.5000,0.0212
20.992,0.5000,0.4769,0.5000,0.0207
21.024,0.5000,0.4771,0.5000,0.0203
21.056,0.5000,0.4774,0.5000,0.0198
21.088,0.5000,0.4777,0.5000,0.0193
21.120,0.5000,0.4780,0.5000,0.0188
21.152,0.5000,0.4782,0.5000,0.0184
21.184,0.5000,0.4785,0.5000,0.0179
21.216,0.5000,0.4788,0.5000,0.0174
21.248,0.5000,0.4791,0.5000,0.0169
21.280,0.5000,0.4794,0.5000,0.0165
21.312,0.5000,0.4796,0.5000,0.0160
21.344,0.5000,0.4799,0.5000,0.0155
21.376,0.5000,0.4802,0.5000,0.0150
21.408,0.5000,0.4805,0.5000,0.0146
21.440,0.5000,0.4808,0.5000,0.0141
21.472,0.5000,0.4811,0.5000,0.0136
21.504,0.5000,0.4813,0.5000,0.0131
21.536,0.5000,0.4816,0.5000,0.0127
21.568,0.5000,0.4819,0.5000,0.0122
21.600,0.5000,0.4822,0.5000,0.0117
21.632,0.5000,0.4825,0.5000,0.0112
21.664,0.5000,0.4828,0.5000,0.0108
21.696,0.5000,0.4831,0.5000,0.0103
21.728,0.5000,0.4834,0.5000,0.0098
21.760,0.5000,0.4837,0.5000,0.0093
21.792,0.5000,0.4840,0.5000,0.0089
21.824,0.5000,0.4843,0.5000,0.0084
21.856,0.5000,0.4846,0.5000,0.0079
21.888,0.5000,0.4849,0.5000,0.0075
21.920,0.5000,0.4852,0.5000,0.0070
21.952,0.5000,0.4855,0.5000,0.0065
21.984,0.5000,0.4857,0.5000,0.0061
22.016,0.5000,0.4860,0.5000,0.0056
22.048,0.5000,0.4863,0.5000,0.0051
22.080,0.5000,0.4866,0.5000,0.0047
22.112,0.5000,0.4869,0.5000,0.0042
22.144,0.5000,0.4872,0.5000,0.0037
22.176,0.5000,0.4875,0.5000,0.0033
22.208,0.5000,0.4878,0.5000,0.0028
22.240,0.5000,0.4881,0.5000,0.0023
22.272,0.5000,0.4884,0.5000,0.0019
22.304,0.5000,0.4887,0.5000,0.0014
22.336,0.5000,0.4890,0.5000,0.0010
22.368,0.5000,0.4893,0.5000,0.0005
22.400,0.5000,0.4896,0.5000,0.0001
22.432,0.5000,0.4899,0.5000,-0.0004
22.464,0.5000,0.4902,0.5000,-0.0009
22.496,0.5000,0.4905,0.5000,-0.0013
22.528,0.5000,0.4908,0.5000,-0.0018
22.560,0.5000,0.4911,0.5000,-0.0022
22.592,0.5000,0.4914,0.5000,-0.0026
22.624,0.5000,0.4917,0.5000,-0.0031
22.656,0.5000,0.4920,0.5000,-0.0035
22.688,0.5000,0.4923,0.5000,-0.0040
22.720,0.5000,0.4926,0.5000,-0.0044
22.752,0.5000,0.4929,0.5000,-0.0049
22.784,0.5000,0.4932,0.5000,-0.0053
22.816,0.5000,0.4935,0.5000,-0.0057
22.848,0.5000,0.4938,0.5000,-0.0062
22.880,0.5000,0.4941,0.5000,-0.0066
22.912,0.5000,0.4944,0.5000,-0.0070
22.944,0.5000,0.4947,0.5000,-0.0075
22.976,0.5000,0.4950,0.5000,-0.0079
23.008,0.5000,0.4953,0.5000,-0.0083
23.040,0.5000,0.4956,0.5000,-0.0087
23.072,0.5000,0.4959,0.5000,-0.0091
23.104,0.5000,0.4962,0.5000,-0.0096
23.136,0.5000,0.4965,0.5000,-0.0100
23.168,0.5000,0.4968,0.5000,-0.0104
23.200,0.5000,0.4971,0.5000,-0.0108
23.232,0.5000,0.4974,0.5000,-0.0112
23.264,0.5000,0.4977,0.5000,-0.0116
23.296,0.5000,0.4980,0.5000,-0.0120
23.328,0.5000,0.4983,0.5000,-0.0124
23.360,0.5000,0.4986,0.5000,-0.0128
23.392,0.5000,0.4988,0.5000,-0.0132
23.424,0.5000,0.4991,0.5000,-0.0136
23.456,0.5000,0.4994,0.5000,-0.0140
23.488,0.5000,0.4997,0.5000,-0.0144
23.520,0.5000,0.5000,0.5000,-0.0148
23.552,0.5000,0.5003,0.5000,-0.0152
23.584,0.5000,0.5006,0.5000,-0.0156
23.616,0.5000,0.5009,0.5000,-0.0160
23.648,0.5000,0.5011,0.5000,-0.0163
23.680,0.5000,0.5014,0.5000,-0.0167
23.712,0.5000,0.5017,0.5000,-0.0171
23.744,0.5000,0.5020,0.5000,-0.0175
23.776,0.5000,0.5023,0.5000,-0.0178
23.808,0.5000,0.5025,0.5000,-0.0182
23.840,0.5000,0.5028,0.5000,-0.0186
23.872,0.5000,0.5031,0.5000,-0.0189
23.904,0.5000,0.5034,0.5000,-0.0193
23.936,0.5000,0.5037,0.5000,-0.0197
23.968,0.5000,0.5039,0.5000,-0.0200
24.000,0.5000,0.5042,0.5000,-0.0204
24.032,0.5000,0.5045,0.5000,-0.0207
24.064,0.5000,0.5047,0.5000,-0.0211
24.096,0.5000,0.5050,0.5000,-0.0214
24.128,0.5000,0.5053,0.5000,-0.0217
24.160,0.5000,0.5055,0.5000,-0.0221
24.192,0.5000,0.5058,0.5000,-0.0224
24.224,0.5000,0.5061,0.5000,-0.0227
24.256,0.5000,0.5063,0.5000,-0.0231
24.288,0.5000,0.5066,0.5000,-0.0234
24.320,0.5000,0.5069,0.5000,-0.0237
24.352,0.5000,0.5071,0.5000,-0.0240
24.384,0.5000,0.5074,0.5000,-0.0243
24.416,0.5000,0.5076,0.5000,-0.0247
24.448,0.5000,0.5079,0.5000,-0.0250
24.480,0.5000,0.5081,0.5000,-0.0253
24.512,0.5000,0.5084,0.5000,-0.0256
24.544,0.5000,0.5086,0.5000,-0.0259
24.576,0.5000,0.5089,0.5000,-0.0262
24.608,0.5000,0.5091,0.5000,-0.0265
24.640,0.5000,0.5094,0.5000,-0.0268
24.672,0.5000,0.5096,0.5000,-0.0271
24.704,0.5000,0.5099,0.5000,-0.0274
24.736,0.5000,0.5101,0.5000,-0.0277
24.768,0.5000,0.5104,0.5000,-0.0280
24.800,0.5000,0.5106,0.5000,-0.0283
24.832,0.5000,0.5108,0.5000,-0.0285
24.864,0.5000,0.5111,0.5000,-0.0288
24.896,0.5000,0.5113,0.5000,-0.0291
24.928,0.5000,0.5115,0.5000,-0.0294
24.960,0.5000,0.5118,0.5000,-0.0296
24.992,0.5000,0.5120,0.5000,-0.0299
25.024,0.5000,0.5122,0.5000,-0.0301
25.056,0.5000,0.5125,0.5000,-0.0304
25.088,0.5000,0.5127,0.5000,-0.0306
25.120,0.5000,0.5129,0.5000,-0.0309
25.152,0.5000,0.5131,0.5000,-0.0311
25.184,0.5000,0.5134,0.5000,-0.0314
25.216,0.5000,0.5136,0.5000,-0.0316
25.248,0.5000,0.5138,0.5000,-0.0318
25.280,0.5000,0.5140,0.5000,-0.0321
25.312,0.5000,0.5142,0.5000,-0.0323
25.344,0.5000,0.5144,0.5000,-0.0325
25.376,0.5000,0.5146,0.5000,-0.0327
25.408,0.5000,0.5148,0.5000,-0.0329
25.440,0.5000,0.5150,0.5000,-0.0332
25.472,0.5000,0.5152,0.5000,-0.0334
25.504,0.5000,0.5155,0.5000,-0.0336
25.536,0.5000,0.5156,0.5000,-0.0337
25.568,0.5000,0.5158,0.5000,-0.0339
25.600,0.5000,0.5160,0.5000,-0.0341
25.632,0.5000,0.5162,0.5000,-0.0343
25.664,0.5000,0.5164,0.5000,-0.0345
25.696,0.5000,0.5166,0.5000,-0.0346
25.728,0.5000,0.5168,0.5000,-0.0348
25.760,0.5000,0.5170,0.5000,-0.0350
25.792,0.5000,0.5172,0.5000,-0.0351
25.824,0.5000,0.5173,0.5000,-0.0353
25.856,0.5000,0.5175,0.5000,-0.0355
25.888,0.5000,0.5177,0.5000,-0.0356
25.920,0.5000,0.5179,0.5000,-0.0358
25.952,0.5000,0.5180,0.5000,-0.0359
25.984,0.5000,0.5182,0.5000,-0.0361
26.016,0.5000,0.5184,0.5000,-0.0362
26.048,0.5000,0.5185,0.5000,-0.0363
26.080,0.5000,0.5187,0.5000,-0.0365
26.112,0.5000,0.5189,0.5000,-0.0366
26.144,0.5000,0.5190,0.5000,-0.0367
26.176,0.5000,0.5192,0.5000,-0.0368
26.208,0.5000,0.5193,0.5000,-0.0370
26.240,0.5000,0.5195,0.5000,-0.0371
26.272,0.5000,0.5196,0.5000,-0.0372
26.304,0.5000,0.5198,0.5000,-0.0373
26.336,0.5000,0.5199,0.5000,-0.0374
26.368,0.5000,0.5201,0.5000,-0.0375
26.400,0.5000,0.5202,0.5000,-0.0376
26.432,0.5000,0.5204,0.5000,-0.0377
26.464,0.5000,0.5205,0.5000,-0.0378
26.496,0.5000,0.5206,0.5000,-0.0379
26.528,0.5000,0.5208,0.5000,-0.0379
26.560,0.5000,0.5209,0.5000,-0.0380
26.592,0.5000,0.5210,0.5000,-0.0381
26.624,0.5000,0.5211,0.5000,-0.0382
26.656,0.5000,0.5213,0.5000,-0.0382
26.688,0.5000,0.5214,0.5000,-0.0383
26.720,0.5000,0.5215,0.5000,-0.0384
26.752,0.5000,0.5216,0.5000,-0.0384
26.784,0.5000,0.5217,0.5000,-0.0385
26.816,0.5000,0.5218,0.5000,-0.0385
26.848,0.5000,0.5220,0.5000,-0.0386
26.880,0.5000,0.5221,0.5000,-0.0386
26.912,0.5000,0.5222,0.5000,-0.0386
26.944,0.5000,0.5223,0.5000,-0.0387
26.976,0.5000,0.5224,0.5000,-0.0387
27.008,0.5000,0.5225,0.5000,-0.0387
27.040,0.5000,0.5226,0.5000,-0.0388
27.072,0.5000,0.5227,0.5000,-0.0388
27.104,0.5000,0.5227,0.5000,-0.0388
27.136,0.5000,0.5228,0.5000,-0.0388
27.168,0.5000,0.5229,0.5000,-0.0388
27.200,0.5000,0.5230,0.5000,-0.0388
27.232,0.5000,0.5231,0.5000,-0.0388
27.264,0.5000,0.5232,0.5000,-0.0388
27.296,0.5000,0.5232,0.5000,-0.0388
27.328,0.5000,0.5233,0.5000,-0.0388
27.360,0.5000,0.5234,0.5000,-0.0388
27.392,0.5000,0.5235,0.5000,-0.0388
27.424,0.5000,0.5235,0.5000,-0.0388
27.456,0.5000,0.5236,0.5000,-0.0387
27.488,0.5000,0.5236,0.5000,-0.0387
27.520,0.5000,0.5237,0.5000,-0.0387
27.552,0.5000,0.5238,0.5000,-0.0387
27.584,0.5000,0.5238,0.5000,-0.0386
27.616,0.5000,0.5239,0.5000,-0.0386
27.648,0.5000,0.5239,0.5000,-0.0386
27.680,0.5000,0.5240,0.5000,-0.0385
27.712,0.5000,0.5240,0.5000,-0.0385
27.744,0.5000,0.5241,0.5000,-0.0384
27.776,0.5000,0.5241,0.5000,-0.0384
27.808,0.5000,0.5242,0.5000,-0.0383
27.840,0.5000,0.5242,0.5000,-0.0382
27.872,0.5000,0.5242,0.5000,-0.0382
27.904,0.5000,0.5243,0.5000,-0.0381
27.936,0.5000,0.5243,0.5000,-0.0381
27.968,0.5000,0.5243,0.5000,-0.0380
28.000,0.5000,0.5243,0.5000,-0.0379
28.032,0.5000,0.5244,0.5000,-0.0378
28.064,0.5000,0.5244,0.5000,-0.0377
28.096,0.5000,0.5244,0.5000,-0.0377
28.128,0.5000,0.5244,0.5000,-0.0376
28.160,0.5000,0.5244,0.5000,-0.0375
28.192,0.5000,0.5245,0.5000,-0.0374
28.224,0.5000,0.5245,0.5000,-0.0373
28.256,0.5000,0.5245,0.5000,-0.0372
28.288,0.5000,0.5245,0.5000,-0.0371
28.320,0.5000,0.5245,0.5000,-0.0370
28.352,0.5000,0.5245,0.5000,-0.0368
28.384,0.5000,0.5245,0.5000,-0.0367
28.416,0.5000,0.5245,0.5000,-0.0366
28.448,0.5000,0.5245,0.5000,-0.0365
28.480,0.5000,0.5245,0.5000,-0.0364
28.512,0.5000,0.5245,0.5000,-0.0362
28.544,0.5000,0.5245,0.5000,-0.0361
28.576,0.5000,0.5244,0.5000,-0.0360
28.608,0.5000,0.5244,0.5000,-0.0358
28.640,0.5000,0.5244,0.5000,-0.0357
28.672,0.5000,0.5244,0.5000,-0.0356
28.704,0.5000,0.5244,0.5000,-0.0354
28.736,0.5000,0.5243,0.5000,-0.0353
28.768,0.5000,0.5243,0.5000,-0.0351
28.800,0.5000,0.5243,0.5000,-0.0350
28.832,0.5000,0.5243,0.5000,-0.0348
28.864,0.5000,0.5242,0.5000,-0.0347
28.896,0.5000,0.5242,0.5000,-0.0345
28.928,0.5000,0.5242,0.5000,-0.0343
28.960,0.5000,0.5241,0.5000,-0.0342
28.992,0.5000,0.5241,0.5000,-0.0340
29.024,0.5000,0.5240,0.5000,-0.0338
29.056,0.5000,0.5240,0.5000,-0.0337
29.088,0.5000,0.5239,0.5000,-0.0335
29.120,0.5000,0.5239,0.5000,-0.0333
29.152,0.5000,0.5238,0.5000,-0.0331
29.184,0.5000,0.5238,0.5000,-0.0329
29.216,0.5000,0.5237,0.5000,-0.0328
29.248,0.5000,0.5237,0.5000,-0.0326
29.280,0.5000,0.5236,0.5000,-0.0324
29.312,0.5000,0.5236,0.5000,-0.0322
29.344,0.5000,0.5235,0.5000,-0.0320
29.376,0.5000,0.5234,0.5000,-0.0318
29.408,0.5000,0.5234,0.5000,-0.0316
29.440,0.5000,0.5233,0.5000,-0.0314
29.472,0.5000,0.5232,0.5000,-0.0312
29.504,0.5000,0.5231,0.5000,-0.0310
29.536,0.5000,0.5231,0.5000,-0.0308
29.568,0.5000,0.5230,0.5000,-0.0306
29.600,0.5000,0.5229,0.5000,-0.0303
29.632,0.5000,0.5228,0.5000,-0.0301
29.664,0.5000,0.5228,0.5000,-0.0299
29.696,0.5000,0.5227,0.5000,-0.0297
29.728,0.5000,0.5226,0.5000,-0.0295
29.760,0.5000,0.5225,0.5000,-0.0293
29.792,0.5000,0.5224,0.5000,-0.0290
29.824,0.5000,0.5223,0.5000,-0.0288
29.856,0.5000,0.5222,0.5000,-0.0286
29.888,0.5000,0.5221,0.5000,-0.0283
29.920,0.5000,0.5220,0.5000,-0.0281
29.952,0.5000,0.5219,0.5000,-0.0279
29.984,0.5000,0.5218,0.5000,-0.0276
30.016,0.5000,0.5217,0.5000,-0.0274
30.048,0.5000,0.5216,0.5000,-0.0272
30.080,0.5000,0.5215,0.5000,-0.0269
30.112,0.5000,0.5214,0.5000,-0.0267
30.144,0.5000,0.5213,0.5000,-0.0264
30.176,0.5000,0.5212,0.5000,-0.0262
30.208,0.5000,0.5211,0.5000,-0.0259
30.240,0.5000,0.5210,0.5000,-0.0257
30.272,0.5000,0.5209,0.5000,-0.0254
30.304,0.5000,0.5208,0.5000,-0.0252
30.336,0.5000,0.5206,0.5000,-0.0249
30.368,0.5000,0.5205,0.5000,-0.0247
30.400,0.5000,0.5204,0.5000,-0.0244
30.432,0.5000,0.5203,0.5000,-0.0242
30.464,0.5000,0.5202,0.5000,-0.0239
30.496,0.5000,0.5200,0.5000,-0.0236
30.528,0.5000,0.5199,0.5000,-0.0234
30.560,0.5000,0.5198,0.5000,-0.0231
30.592,0.5000,0.5197,0.5000,-0.0228
30.624,0.5000,0.5195,0.5000,-0.0226
30.656,0.5000,0.5194,0.5000,-0.0223
30.688,0.5000,0.5193,0.5000,-0.0220
30.720,0.5000,0.5191,0.5000,-0.0218
30.752,0.5000,0.5190,0.5000,-0.0215
30.784,0.5000,0.5188,0.5000,-0.0212
30.816,0.5000,0.5187,0.5000,-0.0209
30.848,0.5000,0.5186,0.5000,-0.0207
30.880,0.5000,0.5184,0.5000,-0.0204
30.912,0.5000,0.5183,0.5000,-0.0201
30.944,0.5000,0.5181,0.5000,-0.0198
30.976,0.5000,0.5180,0.5000,-0.0196
31.008,0.5000,0.5179,0.5000,-0.0193
31.040,0.5000,0.5177,0.5000,-0.0190
31.072,0.5000,0.5176,0.5000,-0.0187
31.104,0.5000,0.5174,0.5000,-0.0184
31.136,0.5000,0.5173,0.5000,-0.0182
31.168,0.5000,0.5171,0.5000,-0.0179
31.200,0.5000,0.5170,0.5000,-0.0176
31.232,0.5000,0.5168,0.5000,-0.0173
31.264,0.5000,0.5167,0.5000,-0.0170
31.296,0.5000,0.5165,0.5000,-0.0167
31.328,0.5000,0.5163,0.5000,-0.0164
31.360,0.5000,0.5162,0.5000,-0.0161
31.392,0.5000,0.5160,0.5000,-0.0159
31.424,0.5000,0.5159,0.5000,-0.0156
31.456,0.5000,0.5157,0.5000,-0.0153
31.488,0.5000,0.5155,0.5000,-0.0150
31.520,0.5000,0.5154,0.5000,-0.0147
31.552,0.5000,0.5152,0.5000,-0.0144
31.584,0.5000,0.5151,0.5000,-0.0141
31.616,0.5000,0.5149,0.5000,-0.0138
31.648,0.5000,0.5147,0.5000,-0.0135
31.680,0.5000,0.5146,0.5000,-0.0132
31.712,0.5000,0.5144,0.5000,-0.0129
31.744,0.5000,0.5142,0.5000,-0.0126
31.776,0.5000,0.5140,0.5000,-0.0123
31.808,0.5000,0.5139,0.5000,-0.0121
31.840,0.5000,0.5137,0.5000,-0.0118
31.872,0.5000,0.5135,0.5000,-0.0115
31.904,0.5000,0.5134,0.5000,-0.0112
31.936,0.5000,0.5132,0.5000,-0.0109
31.968,0.5000,0.5130,0.5000,-0.0106
32.000,0.5000,0.5128,0.5000,-0.0103
32.032,0.5000,0.5127,0.5000,-0.0100
32.064,0.5000,0.5125,0.5000,-0.0097
32.096,0.5000,0.5123,0.5000,-0.0094
32.128,0.5000,0.5121,0.5000,-0.0091
32.160,0.5000,0.5120,0.5000,-0.0088
32.192,0.5000,0.5118,0.5000,-0.0085
32.224,0.5000,0.5116,0.5000,-0.0082
32.256,0.5000,0.5114,0.5000,-0.0079
32.288,0.5000,0.5112,0.5000,-0.0076
32.320,0.5000,0.5111,0.5000,-0.0073
32.352,0.5000,0.5109,0.5000,-0.0070
32.384,0.5000,0.5107,0.5000,-0.0067
32.416,0.5000,0.5105,0.5000,-0.0064
32.448,0.5000,0.5103,0.5000,-0.0061
32.480,0.5000,0.5102,0.5000,-0.0058
32.512,0.5000,0.5100,0.5000,-0.0055
32.544,0.5000,0.5098,0.5000,-0.0053
32.576,0.5000,0.5096,0.5000,-0.0050
32.608,0.5000,0.5094,0.5000,-0.0047
32.640,0.5000,0.5092,0.5000,-0.0044
32.672,0.5000,0.5091,0.5000,-0.0041
32.704,0.5000,0.5089,0.5000,-0.0038
32.736,0.5000,0.5087,0.5000,-0.0035
32.768,0.5000,0.5085,0.5000,-0.0032
32.800,0.5000,0.5083,0.5000,-0.0029
32.832,0.5000,0.5081,0.5000,-0.0026
32.864,0.5000,0.5079,0.5000,-0.0023
32.896,0.5000,0.5078,0.5000,-0.0020
32.928,0.5000,0.5076,0.5000,-0.0018
32.960,0.5000,0.5074,0.5000,-0.0015
32.992,0.5000,0.5072,0.5000,-0.0012
33.024,0.5000,0.5070,0.5000,-0.0009
33.056,0.5000,0.5068,0.5000,-0.0006
33.088,0.5000,0.5066,0.5000,-0.0003
33.120,0.5000,0.5065,0.5000,-0.0000
33.152,0.5000,0.5063,0.5000,0.0002
33.184,0.5000,0.5061,0.5000,0.0005
33.216,0.5000,0.5059,0.5000,0.0008
33.248,0.5000,0.5057,0.5000,0.0011
33.280,0.5000,0.5055,0.5000,0.0014
33.312,0.5000,0.5053,0.5000,0.0016
33.344,0.5000,0.5051,0.5000,0.0019
33.376,0.5000,0.5050,0.5000,0.0022
33.408,0.5000,0.5048,0.5000,0.0025
33.440,0.5000,0.5046,0.5000,0.0027
33.472,0.5000,0.5044,0.5000,0.0030
33.504,0.5000,0.5042,0.5000,0.0033
33.536,0.5000,0.5040,0.5000,0.0036
33.568,0.5000,0.5038,0.5000,0.0038
33.600,0.5000,0.5037,0.5000,0.0041
33.632,0.5000,0.5035,0.5000,0.0044
33.664,0.5000,0.5033,0.5000,0.0046
33.696,0.5000,0.5031,0.5000,0.0049
33.728,0.5000,0.5029,0.5000,0.0052
33.760,0.5000,0.5027,0.5000,0.0054
33.792,0.5000,0.5025,0.5000,0.0057
33.824,0.5000,0.5024,0.5000,0.0060
33.856,0.5000,0.5022,0.5000,0.0062
33.888,0.5000,0.5020,0.5000,0.0065
33.920,0.5000,0.5018,0.5000,0.0067
33.952,0.5000,0.5016,0.5000,0.0070
33.984,0.5000,0.5014,0.5000,0.0072
34.016,0.5000,0.5013,0.5000,0.0075
34.048,0.5000,0.5011,0.5000,0.0078
34.080,0.5000,0.5009,0.5000,0.0080
34.112,0.5000,0.5007,0.5000,0.0083
34.144,0.5000,0.5005,0.5000,0.0085
34.176,0.5000,0.5004,0.5000,0.0087
34.208,0.5000,0.5002,0.5000,0.0090
34.240,0.5000,0.5000,0.5000,0.0092
34.272,0.5000,0.4998,0.5000,0.0095
34.304,0.5000,0.4996,0.5000,0.0097
34.336,0.5000,0.4995,0.5000,0.0100
34.368,0.5000,0.4993,0.5000,0.0102
34.400,0.5000,0.4991,0.5000,0.0104
34.432,0.5000,0.4989,0.5000,0.0107
34.464,0.5000,0.4988,0.5000,0.0109
34.496,0.5000,0.4986,0.5000,0.0111
34.528,0.5000,0.4984,0.5000,0.0114
34.560,0.5000,0.4982,0.5000,0.0116
34.592,0.5000,0.4981,0.5000,0.0118
34.624,0.5000,0.4979,0.5000,0.0120
34.656,0.5000,0.4977,0.5000,0.0123
34.688,0.5000,0.4975,0.5000,0.0125
34.720,0.5000,0.4974,0.5000,0.0127
34.752,0.5000,0.4972,0.5000,0.0129
34.784,0.5000,0.4970,0.5000,0.0131
34.816,0.5000,0.4969,0.5000,0.0134
34.848,0.5000,0.4967,0.5000,0.0136
34.880,0.5000,0.4965,0.5000,0.0138
34.912,0.5000,0.4964,0.5000,0.0140
34.944,0.5000,0.4962,0.5000,0.0142
34.976,0.5000,0.4960,0.5000,0.0144
35.008,0.5000,0.4959,0.5000,0.0146
35.040,0.5000,0.4957,0.5000,0.0148
35.072,0.5000,0.4956,0.5000,0.0150
35.104,0.5000,0.4954,0.5000,0.0152
35.136,0.5000,0.4952,0.5000,0.0154
35.168,0.5000,0.4951,0.5000,0.0156
35.200,0.5000,0.4949,0.5000,0.0158
35.232,0.5000,0.4948,0.5000,0.0160
35.264,0.5000,0.4946,0.5000,0.0162
35.296,0.5000,0.4944,0.5000,0.0164
35.328,0.5000,0.4943,0.5000,0.0165
35.360,0.5000,0.4941,0.5000,0.0167
35.392,0.5000,0.4940,0.5000,0.0169
35.424,0.5000,0.4938,0.5000,0.0171
35.456,0.5000,0.4937,0.5000,0.0173
35.488,0.5000,0.4935,0.5000,0.0174
35.520,0.5000,0.4934,0.5000,0.0176
35.552,0.5000,0.4932,0.5000,0.0178
35.584,0.5000,0.4931,0.5000,0.0179
35.616,0.5000,0.4929,0.5000,0.0181
35.648,0.5000,0.4928,0.5000,0.0183
35.680,0.5000,0.4927,0.5000,0.0184
35.712,0.5000,0.4925,0.5000,0.0186
35.744,0.5000,0.4924,0.5000,0.0188
35.776,0.5000,0.4922,0.5000,0.0189
35.808,0.5000,0.4921,0.5000,0.0191
35.840,0.5000,0.4919,0.5000,0.0192
35.872,0.5000,0.4918,0.5000,0.0194
35.904,0.5000,0.4917,0.5000,0.0195
35.936,0.5000,0.4915,0.5000,0.0197
35.968,0.5000,0.4914,0.5000,0.0198
36.000,0.5000,0.4913,0.5000,0.0200
36.032,0.5000,0.4911,0.5000,0.0201
36.064,0.5000,0.4910,0.5000,0.0202
36.096,0.5000,0.4909,0.5000,0.0204
36.128,0.5000,0.4908,0.5000,0.0205
36.160,0.5000,0.4906,0.5000,0.0206
36.192,0.5000,0.4905,0.5000,0.0208
36.224,0.5000,0.4904,0.5000,0.0209
36.256,0.5000,0.4902,0.5000,0.0210
36.288,0.5000,0.4901,0.5000,0.0211
